FrameID,Timestamp_Jetson,Timestamp_GPS,Center_x,Center_y,Width,Height
936,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
937,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
938,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
939,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
940,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
941,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
942,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
943,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
944,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
945,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
946,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
947,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
948,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
949,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
950,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
951,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
952,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
953,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
954,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
955,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
956,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
957,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
958,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
959,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
960,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
961,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
962,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
963,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
964,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
965,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
966,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
967,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
968,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
969,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
970,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
971,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
972,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
973,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
974,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
975,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
976,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
977,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
978,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
979,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
980,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
981,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
982,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
983,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
984,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
985,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
986,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
987,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
988,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
989,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
990,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
991,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
992,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
993,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
994,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
995,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
996,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
997,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
998,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
999,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1001,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1002,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1003,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1004,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1005,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1006,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1007,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1008,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1009,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1010,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1011,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1012,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1013,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1014,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1015,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1016,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1017,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1018,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1019,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1020,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1021,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1022,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1023,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1024,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1025,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1026,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1027,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1028,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1029,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1030,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1031,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1032,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1033,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1034,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1035,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1036,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1037,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1038,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1039,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1040,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1041,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1042,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1043,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1044,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1045,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1046,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1047,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1048,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1049,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1050,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1051,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1052,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1053,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1054,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1055,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1056,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1057,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1058,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1059,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1060,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1061,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1062,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1063,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1064,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1065,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1066,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1067,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1068,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1069,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1070,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1071,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1072,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1073,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
1074,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000
